ip,timestamp,lat,lon,pred,score,source_file
107.172.61.206,2025-10-10 07:14:18,47.6034,-122.3414,-1,-0.11041648200131304,20251010173526-TorIP_geocoded.csv
124.198.132.52,2025-10-10 07:45:13,-42.0,174.0,-1,-0.2074576699930719,20251010173526-TorIP_geocoded.csv
185.231.33.38,2025-10-10 07:27:13,-4.5833,55.6667,-1,-0.10369174808251025,20251010173526-TorIP_geocoded.csv
45.83.31.79,2025-10-10 07:39:48,34.0544,-118.2441,-1,-0.06570888721536117,20251010173526-TorIP_geocoded.csv
190.120.229.2,2025-10-10 07:46:40,-12.0464,-77.0428,-1,-0.15609492502719424,20251010173526-TorIP_geocoded.csv
82.221.131.86,2025-10-10 07:17:31,65.0,-18.0,-1,-0.1132453674356595,20251010173526-TorIP_geocoded.csv
196.251.69.116,2025-10-10 07:33:37,8.1,-1.2,-1,-0.09146096486370026,20251010173526-TorIP_geocoded.csv
102.130.127.117,2025-10-10 07:23:51,-29.0,24.0,-1,-0.160230572538701,20251010173526-TorIP_geocoded.csv
151.243.109.167,2025-10-10 07:21:49,35.698,51.4115,-1,-0.06531815812130204,20251010173526-TorIP_geocoded.csv
124.198.131.114,2025-10-10 07:47:21,-42.0,174.0,-1,-0.2074576699930719,20251010173526-TorIP_geocoded.csv
177.149.154.177,2025-10-09 12:05:34,-16.6391,-49.2622,-1,-0.15624889900781624,20251010173526-TorIP_geocoded.csv
179.35.10.212,2025-10-08 06:17:36,-16.6391,-49.2622,-1,-0.15624889900781624,20251010173526-TorIP_geocoded.csv
185.112.144.11,2025-10-10 07:06:18,65.0,-18.0,-1,-0.1132453674356595,20251010173526-TorIP_geocoded.csv
93.95.228.105,2025-10-10 07:45:27,64.1439,-21.98,-1,-0.1225607129514712,20251010173526-TorIP_geocoded.csv
172.93.213.161,2025-10-10 07:32:00,30.3298,-81.6492,-1,-0.04438406069875411,20251010173526-TorIP_geocoded.csv
185.165.169.132,2025-10-09 15:28:19,-4.5833,55.6667,-1,-0.10369174808251025,20251010173526-TorIP_geocoded.csv
103.91.65.44,2025-10-10 07:04:05,2.5,112.5,-1,-0.12742443889031563,20251010173526-TorIP_geocoded.csv
