ip,timestamp,lat,lng
91.203.144.194,2025-10-13 07:30:31,50.4522,30.5287
31.133.0.235,2025-10-13 07:40:04,52.2394,21.0362
5.255.125.196,2025-10-13 06:24:32,52.3824,4.8995
124.198.131.108,2025-10-13 07:35:12,-42.0,174.0
108.61.189.136,2025-10-13 07:33:40,52.3891,4.6563
95.211.244.28,2025-10-13 07:46:04,52.3824,4.8995
23.184.48.78,2025-10-13 07:04:31,51.9981,4.198
139.99.8.57,2025-10-13 07:18:28,1.2746,103.8378
172.104.182.84,2025-10-13 05:23:22,1.3036,103.8554
193.26.115.43,2025-10-13 07:36:38,50.1084,8.6841
136.244.111.163,2025-10-13 07:40:27,52.3891,4.6563
80.94.92.106,2025-10-13 07:47:27,45.9968,24.997
185.40.4.20,2025-10-13 07:30:51,55.9155,37.8263
185.40.4.127,2025-10-13 07:38:18,55.9155,37.8263
107.174.146.25,2025-10-13 07:09:18,37.751,-97.822
93.99.104.40,2025-10-13 07:28:27,49.0506,17.465
72.235.129.116,2025-10-13 07:43:43,21.289,-157.8028
195.47.238.90,2025-10-13 07:45:57,57.7065,11.967
195.47.238.92,2025-10-13 07:45:33,57.7065,11.967
190.103.179.98,2025-10-13 07:35:18,31.7198,-106.4195
185.40.4.22,2025-10-13 07:44:05,55.9155,37.8263
82.221.139.190,2025-10-13 07:20:43,65.0,-18.0
45.66.35.35,2025-10-13 07:08:26,52.3591,4.793
45.138.16.248,2025-10-13 07:39:13,52.3824,4.8995
185.235.146.29,2025-10-13 07:07:22,48.8582,2.3387
88.80.26.3,2025-10-13 07:43:26,59.3247,18.056
209.141.45.81,2025-10-13 07:44:23,36.102,-115.1447
23.137.253.109,2025-10-12 18:46:07,,
146.59.231.4,2025-10-13 07:30:02,48.8582,2.3387
45.138.16.231,2025-10-13 07:35:36,52.3824,4.8995
178.218.144.96,2025-10-13 07:03:19,45.4722,9.1922
23.137.253.254,2025-10-13 07:01:50,,
45.84.107.101,2025-10-13 07:46:48,51.2993,9.491
93.99.104.18,2025-10-13 07:23:06,49.0506,17.465
23.236.122.193,2025-10-13 07:42:01,37.751,-97.822
121.78.28.166,2025-10-13 07:18:51,37.5112,126.9741
198.98.57.74,2025-10-13 07:17:33,40.6063,-74.1774
93.95.231.14,2025-10-13 07:29:50,65.0,-18.0
198.98.62.158,2025-10-13 07:18:39,40.6063,-74.1774
152.53.53.243,2025-10-13 07:12:28,37.751,-97.822
45.84.107.222,2025-10-13 07:16:52,51.2993,9.491
45.84.107.55,2025-10-13 07:47:41,51.2993,9.491
45.84.107.74,2025-10-13 07:47:44,51.2993,9.491
45.84.107.172,2025-10-13 07:47:07,51.2993,9.491
45.84.107.47,2025-10-13 07:46:14,51.2993,9.491
45.84.107.33,2025-10-13 07:34:59,51.2993,9.491
185.247.184.105,2025-10-13 07:19:41,55.7386,37.6068
104.254.90.195,2025-10-13 07:45:11,43.6028,-79.653
176.65.149.87,2025-10-13 07:22:26,51.2993,9.491
205.185.116.215,2025-10-13 07:45:48,36.102,-115.1447
176.65.149.88,2025-10-13 07:36:22,51.2993,9.491
193.237.221.228,2025-10-13 07:03:40,51.4964,-0.1224
198.98.57.151,2025-10-13 07:09:17,40.6063,-74.1774
205.185.113.8,2025-10-13 07:26:01,36.102,-115.1447
209.141.45.141,2025-10-13 07:18:31,36.102,-115.1447
83.217.9.73,2025-10-13 07:33:55,55.7482,37.6177
37.77.56.238,2025-10-13 07:16:21,52.3824,4.8995
176.65.148.3,2025-10-13 07:34:02,51.2993,9.491
176.65.149.96,2025-10-13 07:25:57,51.2993,9.491
195.47.238.176,2025-10-13 07:26:41,57.7065,11.967
195.47.238.91,2025-10-13 07:44:18,57.7065,11.967
