Date,Price
2001-05-01,-2.829999999999984
2001-06-01,-15.5
2001-07-01,-14.060000000000002
2001-08-01,-2.080000000000041
2001-09-01,9.740000000000009
2001-10-01,13.060000000000002
2001-11-01,10.150000000000034
2001-12-01,4.400000000000034
2002-01-01,16.019999999999982
2002-02-01,33.629999999999995
2002-03-01,31.03000000000003
2002-04-01,42.19999999999999
2002-05-01,42.129999999999995
2002-06-01,50.94999999999999
2002-07-01,45.76000000000005
2002-08-01,37.870000000000005
2002-09-01,35.71999999999997
2002-10-01,33.5
2002-11-01,42.90999999999997
2002-12-01,56.06999999999999
2003-01-01,75.34899999999999
2003-02-01,63.47000000000003
2003-03-01,46.49000000000001
2003-04-01,25.5
2003-05-01,41.192999999999984
2003-06-01,35.17199999999997
2003-07-01,37.72999999999996
2003-08-01,49.50799999999998
2003-09-01,59.80500000000001
2003-10-01,62.360000000000014
2003-11-01,70.84000000000003
2003-12-01,75.03299999999996
2004-01-01,56.92900000000003
2004-02-01,45.90799999999996
2004-03-01,66.11699999999996
2004-04-01,75.07999999999998
2004-05-01,28.096000000000004
2004-06-01,36.021000000000015
2004-07-01,47.071000000000026
2004-08-01,40.74200000000002
2004-09-01,26.329999999999984
2004-10-01,41.54399999999998
2004-11-01,49.464999999999975
2004-12-01,35.12600000000003
2005-01-01,10.241999999999962
2005-02-01,18.472000000000037
2005-03-01,27.18300000000005
2005-04-01,25.973000000000013
2005-05-01,38.093999999999994
2005-06-01,38.28399999999999
2005-07-01,26.387999999999977
2005-08-01,37.420000000000016
2005-09-01,50.773000000000025
2005-10-01,49.434000000000026
2005-11-01,37.291
2005-12-01,68.01799999999997
2006-01-01,125.83400000000006
2006-02-01,131.64499999999998
2006-03-01,123.24299999999994
2006-04-01,181.42000000000002
2006-05-01,253.52000000000004
2006-06-01,165.488
2006-07-01,209.23100000000005
2006-08-01,194.66299999999995
2006-09-01,142.13800000000003
2006-10-01,115.88199999999995
2006-11-01,151.161
2006-12-01,119.69400000000007
2007-01-01,81.30200000000002
2007-02-01,109.75
2007-03-01,97.80200000000002
2007-04-01,68.71500000000003
2007-05-01,-8.083000000000084
2007-06-01,59.514999999999986
2007-07-01,31.66999999999996
2007-08-01,32.817999999999984
2007-09-01,114.46699999999998
2007-10-01,168.82400000000007
2007-11-01,178.42100000000005
2007-12-01,173.41199999999992
2008-01-01,258.429
2008-02-01,257.553
2008-03-01,313.539
2008-04-01,230.337
2008-05-01,221.35300000000007
2008-06-01,233.8280000000001
2008-07-01,274.39200000000005
2008-08-01,173.61400000000003
2008-09-01,117.279
2008-10-01,52.01599999999996
2008-11-01,-45.38499999999999
2008-12-01,12.88900000000001
2009-01-01,-30.904999999999973
2009-02-01,20.701999999999998
2009-03-01,-44.160999999999945
2009-04-01,-19.504999999999995
2009-05-01,39.98199999999997
2009-06-01,56.1819999999999
